code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002173,*ST创疗,农业综合,浙江,78.38,2.06,4.57,456697.44,230820.97,95316.0,277373.06,6.07,0.26,7.73,2.55,20070925,25755.9,0.56,456.61,275.57,38.7,15.04,11623
600829,人民同泰,医药商业,黑龙江,37.71,5.8,5.8,481007.94,426123.34,37653.92,0.0,0.0,0.387,2.84,5.14,19940224,103993.45,1.79,1.08,61.62,10.02,2.49,17230
002718,友邦吊顶,家居用品,浙江,54.36,0.59,0.88,109148.61,88527.46,8557.92,45059.78,5.14,1.01,11.33,6.16,20140128,40488.64,4.62,17.8,11.42,49.61,26.19,7000
600486,扬农化工,农药化肥,江苏,28.55,3.1,3.1,513369.84,376501.84,89482.3,81536.68,2.63,0.95,10.65,3.4,20020425,186568.8,6.02,-7.75,-7.88,25.64,13.64,12624
002048,宁波华翔,汽车配件,浙江,19.79,4.61,5.3,1081676.38,578458.19,200049.0,78218.78,1.48,0.865,9.54,2.39,20050603,258829.92,4.88,23.54,132.2,20.22,5.41,28276
002801,微光股份,电气设备,浙江,63.21,0.15,0.59,84381.81,69311.53,11489.32,27533.98,4.68,1.94,12.69,8.45,20160622,36753.6,6.24,11.09,21.54,34.02,22.66,15696
601991,大唐发电,火力发电,北京,0.0,99.94,133.1,23322242.0,2019491.75,13716106.0,1058306.63,0.8,-0.197,2.98,1.69,20061220,-501433.09,-0.38,-4.47,-193.39,26.23,-4.44,227292
000541,佛山照明,家用电器,广东,12.71,9.75,12.72,610016.94,338423.66,44600.69,28582.14,0.22,0.843,3.92,2.73,19931123,156461.59,1.23,17.03,1907.92,25.2,31.85,85213
002409,雅克科技,化工原料,江苏,118.04,1.65,3.44,183998.56,74410.78,27973.02,70392.36,2.05,0.2,4.58,5.09,20100525,41564.96,1.21,-11.06,-24.86,23.26,7.58,6596
603677,奇精机械,机械基件,浙江,59.57,0.2,0.8,84492.0,53799.32,20066.05,16406.73,2.05,0.767,7.17,8.5,20170206,18883.02,2.36,0.0,0.0,21.11,7.74,18559
300525,博思软件,软件服务,福建,322.75,0.17,0.68,43026.0,28658.9,11987.0,19457.65,2.86,0.22,5.81,13.37,20160726,12234.75,1.8,0.0,0.0,68.74,15.13,17081
601018,宁波港,港口,浙江,32.32,128.0,131.73,5814791.5,1200500.13,2531450.0,862894.88,0.66,0.175,2.63,2.15,20100928,1064038.0,0.81,-2.03,-12.99,24.87,14.08,290091
600719,大连热电,供气供热,辽宁,298.25,4.05,4.05,166481.67,61667.55,78086.88,10217.32,0.25,0.034,1.8,5.57,19960716,5520.41,0.14,3.36,27.74,16.99,1.92,30900
002176,江特电机,电气设备,江西,83.85,13.81,14.69,774461.19,377620.41,144985.8,172275.81,1.17,0.14,2.54,4.44,20071012,48723.46,0.33,234.29,400.91,25.47,6.61,126103
002131,利欧股份,互联网,浙江,40.41,8.87,16.07,1129124.5,462919.44,40351.21,458969.09,2.86,0.37,4.59,3.13,20070427,131908.69,0.82,67.44,153.32,21.21,7.76,58055
300532,今天国际,软件服务,深圳,92.13,0.21,0.84,116078.1,99569.57,1745.76,35853.7,4.27,0.78,8.72,6.87,20160818,25486.4,3.03,-21.41,-12.3,36.89,13.71,15596
300521,爱司凯,专用机械,广东,120.08,0.2,0.8,51195.3,47899.62,1275.32,20405.65,2.55,0.49,5.64,11.49,20160705,15755.07,1.97,0.0,0.0,51.31,23.55,16353
300037,新宙邦,化工原料,深圳,38.67,1.13,1.89,279712.16,148350.97,51405.07,116866.72,6.18,1.39,11.84,4.42,20100108,73096.21,3.86,70.1,100.45,38.67,16.1,24121
603777,来伊份,其他商业,上海,90.64,0.6,2.4,246923.05,161823.56,51366.69,98918.18,4.12,0.334,10.1,4.0,20161012,55648.3,2.32,0.0,0.0,45.87,3.43,52930
603959,百利科技,建筑施工,湖南,54.74,0.56,2.24,184492.95,172698.67,4724.9,27004.78,1.21,0.53,3.91,6.66,20160517,34190.64,1.53,70.8,42.15,29.39,13.83,33933
002251,步 步 高,超市连锁,湖南,50.68,7.08,8.64,1312081.88,478233.41,408740.31,298625.31,3.46,0.201,6.39,2.13,20080619,100267.96,1.16,-0.93,-27.26,21.44,1.5,31048
600616,金枫酒业,红黄药酒,上海,86.63,5.15,5.15,226179.72,138785.88,37343.42,52993.75,1.03,0.107,3.86,3.2,19920929,87940.6,1.71,7.32,-0.29,46.58,7.31,40764
002707,众信旅游,旅游服务,北京,46.4,3.86,8.44,414091.16,276851.75,1086.99,36525.37,0.43,0.26,2.07,7.45,20140123,63285.55,0.75,28.9,23.37,9.72,2.53,32695
002234,民和股份,农业综合,山东,35.04,2.06,3.02,217868.67,67169.25,96934.46,86187.93,2.85,0.509,3.41,5.23,20080516,-25192.88,-0.83,56.38,148.74,30.9,10.92,26391
002107,沃华医药,中成药,山东,113.45,3.49,3.61,70562.65,37891.0,20693.75,0.0,0.0,0.135,1.36,11.32,20070124,12112.17,0.34,20.03,-31.61,74.66,8.67,43634
601500,通用股份,汽车配件,江苏,75.72,1.75,7.27,409778.13,222723.17,144775.31,74228.81,1.02,0.24,3.44,5.34,20160919,89047.24,1.22,0.0,0.0,17.22,5.53,99701
002590,万安科技,汽车配件,浙江,79.02,4.35,4.8,295229.69,199134.3,56099.32,81836.28,1.71,0.169,3.53,5.03,20110610,36159.34,0.75,23.0,35.73,24.2,5.53,52283
002524,光正集团,供气供热,新疆,0.0,5.01,5.03,173197.41,43981.05,77134.3,25351.9,0.5,-0.077,1.38,8.0,20101217,-9319.3,-0.19,-11.96,-1003.1,30.41,-11.48,30746
600020,中原高速,路桥,河南,12.88,22.47,22.47,4975896.5,466225.84,1916489.0,177481.48,0.79,0.16,5.41,0.9,20030808,352482.13,1.57,-21.22,-41.83,59.17,22.66,111237
002738,中矿资源,建筑施工,北京,132.7,1.01,1.92,85442.81,56178.46,19632.5,24895.0,1.29,0.155,3.22,8.55,20141230,34555.94,1.8,11.19,11.42,36.11,13.99,13927
000717,韶钢松山,钢加工,广东,131.2,24.2,24.2,1497555.63,422241.31,882324.5,322875.22,1.33,0.042,0.19,29.02,19970508,-583125.13,-2.41,25.38,103.91,4.63,0.73,117880
300242,明家联合,互联网,广东,37.55,3.19,6.37,275014.25,101536.85,1032.07,128298.86,2.01,0.231,3.32,3.49,20110712,21875.45,0.34,221.13,746.15,13.32,7.08,21710
000797,中国武夷,全国地产,福建,572.49,4.28,5.0,1115413.0,1035197.88,22737.73,78653.06,1.57,0.026,4.08,4.77,19970715,61705.55,1.23,-8.44,-81.53,16.84,0.92,32473
002793,东音股份,专用机械,浙江,58.11,0.25,1.0,81289.27,52640.05,20514.28,31034.36,3.1,1.09,6.98,8.35,20160415,25351.14,2.54,9.1,22.71,28.75,15.75,19665
601872,招商轮船,水运,上海,16.73,47.21,52.99,3861662.5,841264.13,2515444.5,734466.44,1.39,0.326,3.01,1.81,20061201,329485.34,0.62,-2.14,49.95,39.08,28.71,205562
002210,飞马国际,仓储物流,深圳,106.07,7.57,9.72,1809546.63,1765198.0,9881.62,112159.31,1.15,0.146,2.57,8.01,20080130,34765.71,0.36,11.07,6.54,0.65,0.41,24246
002703,浙江世宝,汽车配件,浙江,159.15,1.39,3.16,207474.16,127962.72,59910.17,65903.68,2.09,0.201,4.67,6.86,20121102,36785.48,1.16,35.65,18.58,22.68,5.59,45293
000892,欢瑞世纪,影视音像,重庆,0.0,3.56,9.81,821.1,712.72,2.8,8873.73,0.09,-0.001,0.01,1337.78,19990115,-49892.67,-0.51,0.0,77.23,38.08,-6.76,30377
300519,新光药业,中成药,浙江,51.68,0.2,0.8,64645.26,51864.84,4133.12,23949.85,2.99,1.27,7.56,9.64,20160624,24817.1,3.1,0.0,0.0,65.61,36.77,15768
002150,通润装备,机械基件,江苏,47.5,2.5,2.74,94302.78,63385.23,24919.53,4534.43,0.17,0.237,2.59,5.8,20070810,29920.01,1.09,1.6,26.68,26.96,9.32,12751
002722,金轮股份,纺织机械,江苏,51.2,0.87,1.75,220530.95,118576.2,29330.81,111009.1,6.33,0.59,9.34,4.17,20140128,31473.59,1.79,296.19,125.41,20.92,7.66,21020
000788,北大医药,化学制药,重庆,392.5,5.59,5.96,213895.7,191166.3,15866.34,19917.28,0.33,0.025,1.92,6.83,19970616,31096.4,0.52,-17.13,108.07,19.52,1.12,23514
002482,广田集团,装修装饰,深圳,37.28,13.1,15.5,1319580.0,1119042.75,41481.81,235936.66,1.52,0.192,3.87,2.47,20100929,189924.02,1.23,11.45,15.05,14.71,4.75,24000
002387,黑牛食品,软饮料,广东,131.77,2.48,4.69,94526.68,80510.5,12723.5,54483.86,1.16,0.102,1.65,10.84,20100413,-25625.2,-0.55,-56.09,130.04,26.14,32.68,41716
600069,银鸽投资,造纸,河南,0.0,8.25,12.49,519011.09,179731.47,198258.95,183992.23,1.47,-0.086,1.85,5.78,19970430,-84950.6,-0.68,-7.27,-29.87,7.58,-5.9,48748
601890,亚星锚链,船舶,江苏,150.37,9.59,9.59,382271.16,283281.94,62850.08,138463.2,1.44,0.05,3.05,3.31,20101228,52673.75,0.55,-25.92,-23.28,26.9,5.75,159550
002167,东方锆业,小金属,广东,1832.48,4.72,6.21,285967.97,95617.21,80366.3,59816.32,0.96,0.005,1.71,6.94,20070913,-12423.12,-0.2,29.1,104.84,26.37,0.81,56841
601567,三星医疗,电器仪表,浙江,34.99,10.15,14.19,1103779.88,637025.38,83574.35,320987.06,2.26,0.28,4.48,2.65,20110615,163970.38,1.16,17.53,8.97,33.39,11.42,28652
002365,永安药业,化学制药,湖北,74.74,1.54,1.96,127331.82,63070.05,55150.55,60456.65,3.08,0.33,6.27,3.78,20100305,31203.98,1.59,-1.17,253.71,25.66,11.34,17065
002020,京新药业,化学制药,浙江,28.34,4.52,6.39,311029.16,144572.59,59870.07,120841.57,1.89,0.314,3.7,3.2,20040715,48495.14,0.76,30.92,38.93,52.68,14.84,28731
600381,青海春天,医疗保健,青海,93.0,2.06,6.86,208401.0,174735.8,10773.03,13586.32,0.2,0.129,2.69,5.93,20010508,91490.74,1.33,-55.09,-53.86,47.61,20.59,41050
603313,梦百合,家居用品,江苏,42.67,0.6,2.4,204181.73,146496.5,34100.18,89684.93,3.74,0.79,6.71,5.01,20161013,42573.35,1.77,0.0,0.0,33.95,11.62,53283
603421,鼎信通讯,通信设备,山东,54.6,0.43,4.33,203748.47,155399.31,12327.0,53400.91,1.23,0.52,4.22,8.08,20161011,74775.96,1.73,0.0,0.0,62.47,22.94,41404
600209,罗顿发展,综合类,海南,0.0,4.26,4.39,93089.4,25079.32,18355.5,11838.65,0.27,-0.11,1.53,9.23,19990325,7175.11,0.16,52.69,-146.95,11.72,-97.93,41646
002568,百润股份,红黄药酒,上海,0.0,3.77,9.31,202405.31,88560.56,64091.53,0.0,0.0,-0.112,1.0,21.27,20110325,-10885.25,-0.12,-66.08,-114.9,73.19,-14.01,34779
002206,海 利 得,化纤,浙江,38.12,3.43,4.87,419634.06,201225.22,169935.97,160363.27,3.29,0.54,5.71,3.5,20080123,52029.05,1.07,21.01,30.51,23.7,9.94,24000
600978,宜华生活,家居用品,广东,20.25,14.83,14.83,1567995.5,859830.38,296668.53,245922.92,1.66,0.411,4.92,2.26,20040824,298718.66,2.01,20.55,15.73,35.82,16.26,99378
002094,青岛金王,日用化工,山东,64.53,3.22,3.77,288325.31,164172.06,16961.46,75221.5,1.99,0.33,4.43,5.91,20061215,47633.23,1.26,65.13,41.55,19.15,7.01,14978
002732,燕塘乳业,乳制品,广东,48.26,0.61,1.57,115192.47,45269.67,26081.65,31940.59,2.03,0.674,5.42,6.01,20141205,33037.1,2.1,6.62,10.44,37.07,9.64,27782
603990,麦迪科技,软件服务,江苏,92.34,0.2,0.8,69034.31,46050.65,21787.85,14930.45,1.87,0.75,4.94,10.57,20161208,15125.92,1.89,19.21,16.04,68.83,18.79,12724
600892,大晟文化,影视音像,深圳,90.56,0.63,1.4,243552.97,99101.28,1230.58,157581.86,11.27,0.456,11.3,4.87,19960315,-14348.32,-1.03,2530.42,2030.5,79.44,43.48,4677
002407,多氟多,化工原料,河南,40.36,5.26,6.28,525836.88,261887.75,144696.94,127826.77,2.04,0.761,4.15,7.39,20100518,65022.98,1.04,30.93,1119.05,41.17,16.72,170157
603160,汇顶科技,元器件,深圳,53.9,0.45,4.45,213549.59,184013.91,14960.98,3422.9,0.08,1.51,3.76,25.85,20161017,112007.38,2.52,0.0,0.0,47.58,28.39,43194
002434,万里扬,汽车配件,浙江,77.35,10.06,13.5,658964.75,316745.5,96954.55,38444.9,0.28,0.163,2.41,6.95,20100618,95863.93,0.71,91.66,31.58,28.4,10.06,10613
300056,三维丝,环境保护,福建,60.14,2.51,3.85,281619.19,145300.66,24381.13,74902.11,1.94,0.23,3.63,4.78,20100226,21116.96,0.55,13.52,64.29,34.13,13.39,21520
002826,易明医药,化学制药,西藏,94.93,0.47,1.9,64636.07,45201.03,13785.65,22410.92,1.18,0.38,2.93,9.46,20161209,13013.13,0.69,30.24,10.65,70.89,12.25,26540
000661,长春高新,生物制药,吉林,38.66,1.7,1.7,620352.13,441504.94,73550.13,196695.91,11.56,3.08,22.93,4.81,19961218,142211.13,8.36,20.62,26.11,79.42,16.73,16000
600909,华安证券,证券,安徽,69.23,8.0,36.21,3458801.5,0.0,56229.63,511049.41,1.41,0.21,3.27,3.52,20161206,174972.91,0.48,-54.55,-67.72,0.0,34.71,312947
002052,同洲电子,通信设备,深圳,0.0,6.21,7.46,250198.2,154247.88,30802.68,87715.75,1.18,-0.203,1.86,4.63,20060627,-33380.28,-0.45,-43.53,-1352.3,20.59,-35.74,81575
300340,科恒股份,元器件,广东,201.07,0.82,1.18,216366.2,130159.97,18978.07,95328.34,8.09,0.33,10.91,5.25,20120726,18733.35,1.59,101.11,145.19,13.74,4.27,14685
601188,龙江交通,路桥,黑龙江,21.66,13.16,13.16,522833.0,235753.97,158208.02,122167.77,0.93,0.198,2.87,1.99,20100319,109688.52,0.83,-1.08,22.54,62.26,68.05,65717
000582,北部湾港,港口,广西,38.56,2.02,9.54,1226421.5,206971.7,784242.81,274603.63,2.88,0.473,6.64,2.75,19951102,230076.38,2.41,-1.97,14.56,34.35,15.09,36016
300418,昆仑万维,互联网,北京,38.24,4.45,11.59,596839.75,143042.5,2380.0,94713.0,0.82,0.45,2.73,7.94,20150121,127721.1,1.1,41.08,87.89,52.55,26.72,84442
002733,雄韬股份,电气设备,深圳,56.52,1.17,3.5,320163.0,240655.97,28862.48,123413.51,3.52,0.37,5.25,3.69,20141203,58209.75,1.66,3.44,-9.36,14.2,4.8,31271
000767,漳泽电力,火力发电,山西,27851.63,22.54,30.77,4053260.5,816232.81,2205825.5,228593.95,0.74,0.0,2.57,1.55,19970609,107255.3,0.35,-17.03,-99.94,15.45,0.01,167387
000619,海螺型材,其他建材,安徽,56.72,3.6,3.6,387538.09,213940.02,145525.88,44097.85,1.22,0.211,6.86,1.75,19961023,140662.72,3.91,-7.13,-19.65,14.6,2.39,34269
002728,特一药业,中成药,广东,62.48,0.61,2.0,160318.81,47213.8,27534.15,23792.63,1.19,0.474,4.43,6.68,20140731,39568.01,1.98,26.97,16.86,47.74,14.45,14727
002751,易尚展示,家居用品,深圳,364.85,0.76,1.4,179254.66,50895.73,6144.33,9254.07,0.66,0.108,3.15,12.45,20150424,17677.42,1.26,19.23,-61.69,28.75,2.36,42581
600573,惠泉啤酒,啤酒,福建,3891.62,2.5,2.5,120059.35,62825.66,48567.73,50606.55,2.02,0.003,4.37,3.12,20030226,20337.03,0.81,-20.58,-98.26,33.46,0.13,12777
002777,久远银海,软件服务,四川,82.31,0.24,0.8,112033.92,98158.53,6177.73,20205.24,2.53,0.966,5.72,13.91,20151231,13755.82,1.72,17.25,35.03,43.94,14.65,11110
300545,联得装备,专用机械,深圳,126.31,0.18,0.71,61532.41,58233.55,1419.12,22061.99,3.09,0.66,6.51,10.46,20160928,15154.17,2.13,2.28,-25.11,29.91,15.0,12587
002288,超华科技,元器件,广东,1151.23,6.6,9.32,249573.05,137250.27,57768.48,54885.13,0.59,0.005,1.87,3.93,20090903,24242.35,0.26,-5.83,-84.67,10.24,0.67,81331
600039,四川路桥,建筑施工,四川,20.05,30.2,30.2,5958702.5,2853182.75,248439.95,114290.11,0.38,0.19,3.0,1.7,20030325,410604.47,1.36,18.4,22.37,9.02,2.46,156318
300379,东方通,软件服务,北京,80.03,0.84,1.39,196423.3,101409.63,491.73,131196.31,9.47,0.88,12.82,5.02,20140128,29769.91,2.15,37.14,57.55,77.84,34.22,16694
603919,金徽酒,白酒,甘肃,36.18,0.89,2.8,194236.48,66277.65,97026.49,73797.81,2.64,0.62,5.64,4.9,20160310,52118.53,1.86,0.0,0.0,61.89,17.31,34977
002516,旷达科技,纺织,江苏,30.35,5.44,15.03,644377.25,218637.34,344815.91,14606.92,0.1,0.2,1.83,3.7,20101207,96925.07,0.64,17.36,26.02,37.76,16.02,76630
000898,鞍钢股份,普钢,辽宁,25.21,61.49,72.35,8806900.0,2567600.0,4906500.0,3151900.0,4.36,0.223,6.2,0.91,19971225,248400.0,0.34,9.71,135.18,13.3,2.79,113793
300509,新美星,专用机械,江苏,78.82,0.2,0.8,108469.77,92189.36,10381.88,30648.3,3.83,0.54,6.97,7.19,20160425,15515.98,1.94,0.0,0.0,35.79,11.06,15875
600649,城投控股,区域地产,上海,17.64,24.21,25.3,4460063.5,3234438.25,2238.33,420842.31,1.66,0.65,6.98,2.09,19930518,1220355.63,4.82,13.7,-42.63,29.79,22.1,104945
002381,双箭股份,橡胶,浙江,63.11,2.16,4.29,248609.02,172085.81,47455.0,66297.77,1.55,0.14,3.8,3.1,20100402,45817.55,1.07,7.51,-30.89,28.27,7.59,35170
600199,金种子酒,白酒,安徽,395.61,5.56,5.56,317359.59,210904.55,39618.4,70080.28,1.26,0.018,4.02,2.37,19980812,83505.75,1.5,-17.76,-73.81,55.7,0.97,80561
600587,新华医疗,医疗保健,山东,46.54,4.03,4.06,1078769.13,610983.25,146840.73,159651.13,3.93,0.361,8.26,2.71,20020927,124751.35,3.07,10.98,-28.4,20.67,2.48,21222
600084,中葡股份,红黄药酒,新疆,0.0,9.98,11.24,338557.5,270158.0,22002.67,270840.09,2.41,-0.062,2.12,4.48,19970711,-153547.42,-1.37,-1.64,33.52,55.62,-35.44,86119
603005,晶方科技,半导体,江苏,143.19,1.72,2.27,193485.06,77897.4,90178.75,81391.13,3.59,0.233,7.39,4.51,20140210,55449.42,2.45,-11.0,-53.43,32.22,10.3,25799
600458,时代新材,塑料,湖南,51.59,6.61,8.03,1340710.63,834428.5,268970.78,308893.06,3.85,0.301,6.02,2.58,20021219,100751.31,1.26,7.54,-5.32,16.77,2.08,52833
300269,联建光电,半导体,深圳,33.81,2.6,6.14,743006.44,209402.42,30950.3,397083.75,6.47,0.7,8.73,2.54,20111012,73768.0,1.2,84.12,80.16,36.1,14.37,18410
300248,新开普,软件服务,河南,165.77,1.84,3.25,138957.05,65458.8,15062.86,38239.73,1.18,0.095,3.03,6.97,20110729,22393.38,0.69,32.5,33.01,53.66,7.99,30698
002822,中装建设,装修装饰,深圳,48.52,0.75,3.0,252479.34,234171.84,12791.67,35477.35,1.18,0.385,5.39,4.62,20161129,58170.48,1.94,0.0,0.0,16.35,6.05,45343
603696,安记食品,食品,福建,115.75,0.35,1.2,70826.5,50240.51,4424.7,32275.45,2.69,0.248,5.71,6.7,20151209,21556.55,1.8,-2.06,-19.99,35.6,15.88,12055
300245,天玑科技,软件服务,上海,68.2,2.06,2.74,93753.3,59603.35,7692.25,20432.85,0.75,0.182,2.94,5.63,20110719,29085.96,1.06,12.34,39.23,37.26,15.34,38959
300194,福安药业,化学制药,重庆,49.31,1.59,3.97,439761.56,111229.32,101350.43,302214.44,7.62,0.68,9.99,2.76,20110322,49537.53,1.25,83.17,242.0,46.92,17.11,19264
603690,至纯科技,专用机械,上海,108.02,0.52,2.08,57301.45,43935.48,11052.0,523.47,0.03,0.172,1.82,13.65,20170113,11244.19,0.54,34.16,210.45,37.51,20.03,46477
002706,良信电器,电气设备,上海,43.1,2.28,2.59,189154.09,131298.27,24354.53,83942.31,3.24,0.65,6.0,4.5,20140121,39944.21,1.54,21.0,29.62,37.48,13.23,12765
002692,睿康股份,电气设备,江苏,64.73,4.44,7.18,285160.0,219111.55,47129.05,15099.61,0.21,0.121,2.01,5.21,20120808,51227.35,0.71,-15.31,-28.21,17.81,4.59,17287
000825,太钢不锈,特种钢,山西,25.11,56.96,56.96,7333644.0,1748176.25,4602481.5,680322.0,1.19,0.148,3.89,1.27,19981021,765762.25,1.34,-23.11,209.88,14.66,2.11,205586
300499,高澜股份,专用机械,广东,136.98,0.67,1.2,101317.65,76697.11,12882.19,21531.49,1.79,0.2,4.67,7.51,20160202,20656.67,1.72,44.77,22.13,38.47,7.03,13113
601919,中远海控,水运,天津,0.0,76.36,102.16,11965273.0,4536246.5,4357350.5,2750276.25,2.69,-0.97,1.79,3.36,20070626,-1925256.75,-1.88,9.42,-2210.8,-0.99,-13.92,371038
300511,雪榕生物,种植业,上海,55.56,0.38,1.5,246058.22,40637.0,119615.63,63254.61,4.22,0.76,8.55,4.54,20160504,45743.82,3.05,-1.99,-15.03,23.07,10.49,22756
002033,丽江旅游,旅游景点,云南,28.89,4.23,4.23,277773.88,151014.25,84056.3,69249.97,1.64,0.53,5.13,2.98,20040825,90337.56,2.14,-0.81,13.47,74.71,28.71,37653
600350,山东高速,路桥,山东,11.04,48.11,48.11,4543051.5,1370145.75,726079.13,462141.34,0.96,0.642,5.18,1.37,20020318,1294388.38,2.69,21.31,14.58,51.83,36.51,64689
300612,宣亚国际,广告包装,北京,192.19,0.18,0.72,25120.46,22781.68,780.1,2129.62,0.3,0.384,2.93,33.64,20170215,7384.65,1.03,0.0,0.0,44.56,9.43,32979
300462,华铭智能,专用机械,上海,99.42,0.55,1.38,77531.93,73379.36,1466.65,19802.05,1.44,0.283,3.94,9.52,20150527,18418.75,1.34,32.39,54.54,43.71,26.61,8898
002215,诺 普 信,农药化肥,深圳,0.0,6.95,9.14,310114.94,153819.2,22471.0,30129.38,0.33,-0.233,1.85,5.59,20080218,37177.87,0.41,5.9,-208.35,33.27,-11.6,44307
000915,山大华特,化学制药,山东,33.14,1.8,1.8,242008.77,119998.77,52324.48,3458.53,0.19,0.885,6.91,5.66,19990609,98088.5,5.44,36.9,92.01,61.8,14.53,12252
002277,友阿股份,百货,湖南,35.99,11.32,14.17,1180913.25,516266.94,209564.75,197982.42,1.4,0.211,3.48,2.19,20090717,193383.3,1.37,0.78,-3.55,18.78,4.8,53229
002619,巨龙管业,水泥,浙江,79.13,2.82,8.0,379468.41,99474.05,32211.0,215757.66,2.7,0.154,4.16,3.91,20110929,35330.53,0.44,-0.16,12.32,74.16,37.22,27231
002818,富森美,房产服务,四川,38.54,0.44,4.4,485474.94,108570.06,33447.26,103816.5,2.36,1.38,8.66,5.62,20161109,222466.05,5.06,17.31,22.82,69.37,45.53,36322
300501,海顺新材,广告包装,上海,66.76,0.19,0.53,68389.3,48522.28,7828.56,31960.15,5.99,1.26,10.73,7.53,20160204,18196.46,3.41,2.48,9.93,38.69,21.44,10148
603858,步长制药,中成药,山东,34.03,0.7,6.82,1867495.63,841883.0,128688.55,384400.78,5.64,2.86,18.49,4.78,20161118,774869.5,11.37,5.71,-49.97,83.17,14.36,70677
300222,科大智能,电气设备,上海,73.67,2.8,7.28,487690.44,277582.5,18937.5,277703.16,3.81,0.44,5.02,5.58,20110525,51373.35,0.71,102.12,102.46,37.98,15.96,30856
002474,榕基软件,软件服务,福建,309.78,4.47,6.22,213519.59,174299.63,3533.68,36935.85,0.59,0.04,2.26,5.48,20100915,34487.1,0.55,12.67,56.94,32.48,3.54,90927
002264,新 华 都,超市连锁,福建,23.43,5.56,6.85,376598.41,193035.47,35739.93,114351.97,1.67,0.32,2.71,3.57,20080731,-4948.72,-0.07,1.69,315.4,22.04,4.24,30213
000610,西安旅游,旅游服务,陕西,320.43,2.35,2.37,138184.81,86547.18,20781.25,39470.71,1.67,0.045,3.38,4.29,19960926,12759.12,0.54,5.26,-1.03,6.28,1.34,30671
600778,友好集团,百货,新疆,0.0,3.11,3.11,662894.81,227609.45,207110.02,40360.45,1.3,-0.537,4.59,2.22,19961203,60941.36,1.96,-11.64,-450.47,22.15,-3.9,27969
601002,晋亿实业,机械基件,浙江,151.23,7.93,7.93,415310.81,260170.67,124952.85,110231.45,1.39,0.056,2.89,3.89,20070126,24222.03,0.31,-2.55,531.76,21.45,2.71,90879
601117,中国化学,建筑施工,北京,23.34,49.33,49.33,8305859.0,6692907.5,769270.31,551338.69,1.12,0.292,5.5,1.65,20100107,1650643.38,3.35,-18.38,-23.38,13.26,3.95,112367
000672,上峰水泥,水泥,甘肃,83.58,8.14,8.14,549978.88,242199.55,232457.45,-103479.46,-1.27,0.101,1.7,6.59,19961218,135768.27,1.67,36.23,126.6,18.37,3.84,104719
601258,庞大集团,汽车服务,河北,100.07,64.8,66.75,6436524.5,4557529.0,820486.0,363636.38,0.54,0.024,1.91,1.67,20110428,245324.77,0.37,12.16,177.61,9.95,0.36,318460
002831,裕同科技,广告包装,深圳,38.48,0.4,4.0,525620.19,314531.28,122138.07,0.21,0.0,1.377,7.08,9.98,20161216,208163.94,5.2,20.25,23.22,33.49,15.34,26459
600755,厦门国贸,商贸代理,福建,14.38,16.65,16.65,5748587.0,5184122.5,140443.34,179006.88,1.08,0.471,5.28,1.71,19961003,454763.5,2.73,52.93,75.94,5.68,1.19,124475
601118,海南橡胶,橡胶,海南,0.0,39.31,39.31,1323052.13,558136.25,157485.52,378597.84,0.96,-0.07,1.96,3.52,20110107,-36022.46,-0.09,4.81,42.71,5.02,-4.67,114937
000018,神州长城,装修装饰,深圳,44.58,7.53,16.98,647498.0,596220.06,10265.16,-130170.63,-0.77,0.179,0.95,11.18,19920616,105991.01,0.62,10.87,25.0,24.15,9.38,55398
603833,欧派家居,家居用品,广东,49.83,0.42,4.15,554842.75,219891.17,154291.38,65022.61,1.57,2.288,7.72,14.78,20170328,173348.88,4.18,27.23,94.39,36.55,13.31,39144
601996,丰林集团,林业,广西,59.84,4.69,4.79,220787.8,139733.69,53312.41,71519.0,1.49,0.185,3.78,2.93,20110929,51410.48,1.07,8.03,64.42,21.19,7.1,24300
300352,北信源,软件服务,北京,327.61,3.78,5.8,98865.81,69319.49,6748.15,1397.15,0.02,0.039,1.65,10.21,20120912,28609.77,0.49,34.55,10.96,81.81,9.97,38236
002674,兴业科技,纺织,福建,78.39,2.41,3.03,268616.19,196739.0,55773.07,136165.02,4.49,0.24,7.76,2.1,20120507,59864.65,1.97,8.81,374.58,9.19,2.46,9560
002460,赣锋锂业,小金属,江西,49.99,5.21,7.53,345365.88,148636.42,56480.86,71235.6,0.95,0.64,3.01,14.27,20100810,76585.81,1.02,133.26,474.35,36.08,24.02,76755
300506,名家汇,建筑施工,深圳,161.15,1.32,3.0,78306.06,63093.8,2270.63,2594.49,0.09,0.18,1.8,19.53,20160324,19462.72,0.65,26.64,55.18,54.3,22.67,43965
002245,澳洋顺昌,仓储物流,江苏,45.34,9.09,9.88,502682.0,274829.56,83900.4,9805.19,0.1,0.208,1.95,4.84,20080605,69197.46,0.7,21.56,-14.83,21.33,10.68,85390
603266,天龙股份,塑料,浙江,52.39,0.25,1.0,68048.63,46028.76,15840.17,4256.5,0.43,0.614,5.49,7.81,20170110,27635.02,2.76,15.93,43.05,29.97,10.67,25599
